"journal_id","account_id","group_id","amount","type","createdAt","updatedAt"
470,186,169,7.1427499999999995,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
471,222,167,2144.0836,false,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
471,193,178,1817.02,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
471,186,169,163.5318,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
471,187,169,163.5318,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
472,252,167,2735.9952,false,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
472,193,178,2318.64,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
472,186,169,208.67759999999998,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
472,187,169,208.67759999999998,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
473,275,167,9720.0022,false,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
473,193,178,8237.29,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
473,186,169,741.3561000000002,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
473,187,169,741.3561000000002,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
474,271,167,2102.3942,false,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
474,193,178,1781.69,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
474,186,169,160.3521,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
474,187,169,160.3521,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
475,310,167,6807.4672,false,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
475,193,178,5769.04,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
475,186,169,519.2136,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
475,187,169,519.2136,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
476,280,167,5526.4356,false,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
476,193,178,4683.42,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
476,186,169,421.5078,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
476,187,169,421.5078,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
477,274,167,499.9995,false,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
477,193,178,476.19,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
477,187,169,11.90475,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
477,186,169,11.90475,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
478,197,167,8102.64,false,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
478,193,178,7234.5,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
478,186,169,434.07,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
478,187,169,434.07,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
479,197,167,5904.0002,false,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
479,193,178,5003.39,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
479,186,169,450.30510000000004,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
479,187,169,450.30510000000004,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
480,202,167,78937.34240000001,false,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
480,193,178,70479.77,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
480,186,169,4228.7862,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
480,187,169,4228.7862,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
481,268,167,871.1232,false,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
481,193,178,738.24,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
481,186,169,66.4416,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
481,187,169,66.4416,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
482,202,167,890.001,false,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
482,193,178,847.62,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
482,187,169,21.1905,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
482,186,169,21.1905,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
483,211,167,2022.6262,false,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
483,193,178,1714.09,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
483,186,169,154.2681,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
483,187,169,154.2681,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
484,317,167,1217.8768,false,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
484,193,178,1087.39,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
484,186,169,65.24340000000001,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
484,187,169,65.24340000000001,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
485,208,167,5620.4176,false,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
485,193,178,5018.23,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
485,186,169,301.0938,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
485,187,169,301.0938,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
486,208,167,6169.6182,false,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
486,193,178,5228.49,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
486,186,169,470.56409999999994,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
486,187,169,470.56409999999994,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
487,264,167,13068.518399999999,false,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
487,193,178,11668.32,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
487,186,169,700.0992,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
487,187,169,700.0992,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
488,231,167,5850.0015,false,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
488,193,178,5571.43,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
488,187,169,139.28575,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
488,186,169,139.28575,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
489,231,167,12165.9776,false,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
489,193,178,10862.48,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
489,186,169,651.7488,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
489,187,169,651.7488,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
490,254,167,3510,false,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
490,193,178,3510,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
491,254,167,5024.9955,false,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
491,193,178,4785.71,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
491,187,169,119.64274999999999,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
491,186,169,119.64274999999999,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
492,254,167,485.00480000000005,false,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
492,193,178,433.04,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
492,186,169,25.982400000000002,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
492,187,169,25.982400000000002,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
493,242,167,2417.3598,false,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
493,193,178,2048.61,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
493,186,169,184.37490000000003,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
493,187,169,184.37490000000003,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
494,293,167,416.4048,false,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
494,193,178,371.79,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
494,186,169,22.3074,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
494,187,169,22.3074,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
495,293,167,1799.9956000000002,false,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
495,193,178,1525.42,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
495,186,169,137.2878,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
495,187,169,137.2878,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
496,287,167,3600.0029999999997,false,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
496,193,178,3050.85,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
496,186,169,274.57649999999995,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
496,187,169,274.57649999999995,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
497,291,167,1739.8982,false,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
497,193,178,1474.49,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
497,186,169,132.7041,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
497,187,169,132.7041,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
498,202,167,700.0034999999999,false,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
498,193,178,666.67,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
498,187,169,16.66675,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
498,186,169,16.66675,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
499,211,167,898.3457999999999,false,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
499,193,178,761.31,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
499,186,169,68.5179,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
499,187,169,68.5179,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
500,260,167,4010.2832000000003,false,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
500,193,178,3580.61,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
500,186,169,214.8366,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
500,187,169,214.8366,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
501,246,167,2425.2304000000004,false,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
501,193,178,2055.28,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
501,186,169,184.9752,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
501,187,169,184.9752,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
502,303,167,1087.9995000000001,false,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
502,193,178,1036.19,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
502,187,169,25.904750000000003,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
502,186,169,25.904750000000003,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
503,257,167,5183.9996,false,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
503,193,178,4393.22,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
503,186,169,395.38980000000004,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
503,187,169,395.38980000000004,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
504,222,167,2178.0045,false,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
504,193,178,2074.29,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
504,187,169,51.85725,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
504,186,169,51.85725,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
505,197,167,8713.0848,false,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
505,193,178,7779.54,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
505,186,169,466.7724,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
505,187,169,466.7724,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
506,310,167,7617.5962,false,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
506,193,178,6455.59,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
506,186,169,581.0031,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
506,187,169,581.0031,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
507,202,167,956.8048,false,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
507,193,178,854.29,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
507,186,169,51.2574,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
507,187,169,51.2574,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
508,236,167,2636.2224,false,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
508,193,178,2353.77,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
508,186,169,141.22619999999998,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
508,187,169,141.22619999999998,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
509,236,167,2395.6714,false,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
509,193,178,2030.23,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
509,186,169,182.7207,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
509,187,169,182.7207,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
510,318,167,204.2462,false,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
510,193,178,173.09,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
510,186,169,15.5781,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
510,187,169,15.5781,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
511,270,167,726.9584000000001,false,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
511,193,178,649.07,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
511,186,169,38.9442,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
511,187,169,38.9442,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
512,270,167,102.12899999999999,false,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
512,193,178,86.55,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
512,186,169,7.789499999999999,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
512,187,169,7.789499999999999,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
513,273,167,9551.7968,false,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
513,193,178,8528.39,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
513,186,169,511.7034,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
513,187,169,511.7034,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
514,204,167,11580,false,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
514,193,178,11580,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
515,204,167,1435.0035,false,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
515,193,178,1366.67,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
515,187,169,34.16675,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
515,186,169,34.16675,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
516,208,167,269.99580000000003,false,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
516,193,178,228.81,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
516,186,169,20.5929,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
516,187,169,20.5929,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
517,248,167,14793.3184,false,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
517,193,178,13208.32,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
517,186,169,792.4992,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
517,187,169,792.4992,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
518,315,167,1676.0248,false,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
518,193,178,1420.36,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
518,186,169,127.83239999999999,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
518,187,169,127.83239999999999,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
519,285,167,867.496,false,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
519,193,178,774.55,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
519,186,169,46.47299999999999,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
519,187,169,46.47299999999999,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
520,285,167,703.693,false,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
520,193,178,596.35,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
520,186,169,53.67150000000001,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
520,187,169,53.67150000000001,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
521,234,167,5196.13,false,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
521,193,178,4403.5,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
521,186,169,396.315,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
521,187,169,396.315,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
522,209,167,6048.621,false,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
522,193,178,5125.95,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
522,186,169,461.33549999999997,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
522,187,169,461.33549999999997,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
523,296,167,4624.9980000000005,false,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
523,193,178,4404.76,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
523,187,169,110.11900000000001,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
523,186,169,110.11900000000001,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
524,224,167,1151.9986,false,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
524,193,178,976.27,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
524,186,169,87.8643,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
524,187,169,87.8643,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
525,217,167,3214.7248,false,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
525,193,178,2870.29,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
525,186,169,172.21739999999997,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
525,187,169,172.21739999999997,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
526,303,167,570.0016,false,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
526,193,178,508.93,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
526,186,169,30.5358,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
526,187,169,30.5358,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
527,202,167,757.1984,false,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
527,193,178,676.07,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
527,186,169,40.5642,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
527,187,169,40.5642,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
528,197,167,4773.1488,false,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
528,193,178,4261.74,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
528,186,169,255.7044,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
528,187,169,255.7044,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
529,198,167,3900.0045,false,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
529,193,178,3714.29,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
529,187,169,92.85725000000001,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
529,186,169,92.85725000000001,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
530,198,167,1791.3952,false,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
530,193,178,1599.46,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
530,186,169,95.9676,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
530,187,169,95.9676,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
531,224,167,3536.1768,false,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
531,193,178,2996.76,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
531,186,169,269.70840000000004,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
531,187,169,269.70840000000004,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
532,319,167,1700.3056000000001,false,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
532,193,178,1518.13,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
532,186,169,91.0878,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
532,187,169,91.0878,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
533,319,167,2073.0948,false,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
533,193,178,1756.86,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
533,186,169,158.1174,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
533,187,169,158.1174,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
534,271,167,1217.8768,false,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
534,193,178,1087.39,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
534,186,169,65.24340000000001,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
534,187,169,65.24340000000001,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
535,271,167,4325.762,false,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
535,193,178,3665.9,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
535,186,169,329.931,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
535,187,169,329.931,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
536,230,167,10560,false,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
536,193,178,10560,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
537,230,167,467.99980000000005,false,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
537,193,178,396.61,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
537,186,169,35.694900000000004,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
537,187,169,35.694900000000004,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
538,266,167,411.1856,false,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
538,193,178,367.13,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
538,186,169,22.0278,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
538,187,169,22.0278,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
539,266,167,1094.568,false,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
539,193,178,927.6,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
539,186,169,83.484,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
539,187,169,83.484,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
540,302,167,35100,false,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
540,193,178,35100,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
541,302,167,23100,false,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
541,193,178,22000,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
541,187,169,550,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
541,186,169,550,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
542,249,167,8985.912400000001,false,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
542,193,178,7615.18,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
542,186,169,685.3661999999999,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
542,187,169,685.3661999999999,true,"2025-03-01T08:50:38.806Z","2025-03-01T08:50:38.806Z"
