"entry_id","field_id","field_value","createdAt","updatedAt"
476,74,"79","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
477,68,"11.90475","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
477,69,"11.90475","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
477,74,"80","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
478,82,"434.07","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
478,83,"434.07","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
478,74,"81","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
479,84,"450.30510000000004","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
479,85,"450.30510000000004","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
479,74,"81","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
480,82,"4228.7862","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
480,83,"4228.7862","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
480,74,"82","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
481,84,"66.4416","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
481,85,"66.4416","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
481,74,"83","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
482,68,"21.1905","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
482,69,"21.1905","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
482,74,"84","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
483,84,"154.2681","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
483,85,"154.2681","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
483,74,"85","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
484,82,"65.24340000000001","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
484,83,"65.24340000000001","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
484,74,"86","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
485,82,"301.0938","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
485,83,"301.0938","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
485,74,"87","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
486,84,"470.56409999999994","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
486,85,"470.56409999999994","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
486,74,"87","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
487,82,"700.0992","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
487,83,"700.0992","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
487,74,"88","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
488,68,"139.28575","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
488,69,"139.28575","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
488,74,"89","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
489,82,"651.7488","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
489,83,"651.7488","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
489,74,"89","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
490,74,"90","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
491,68,"119.64274999999999","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
491,69,"119.64274999999999","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
491,74,"90","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
492,82,"25.982400000000002","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
492,83,"25.982400000000002","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
492,74,"90","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
493,84,"184.37490000000003","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
493,85,"184.37490000000003","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
493,74,"91","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
494,82,"22.3074","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
494,83,"22.3074","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
494,74,"92","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
495,84,"137.2878","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
495,85,"137.2878","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
495,74,"92","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
496,84,"274.57649999999995","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
496,85,"274.57649999999995","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
496,74,"93","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
497,84,"132.7041","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
497,85,"132.7041","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
497,74,"94","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
498,68,"16.66675","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
498,69,"16.66675","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
498,74,"95","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
499,84,"68.5179","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
499,85,"68.5179","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
499,74,"96","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
500,82,"214.8366","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
500,83,"214.8366","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
500,74,"97","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
501,84,"184.9752","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
501,85,"184.9752","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
501,74,"98","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
502,68,"25.904750000000003","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
502,69,"25.904750000000003","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
502,74,"99","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
503,84,"395.38980000000004","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
503,85,"395.38980000000004","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
503,74,"100","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
504,68,"51.85725","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
504,69,"51.85725","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
504,74,"101","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
505,82,"466.7724","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
505,83,"466.7724","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
505,74,"102","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
506,84,"581.0031","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
506,85,"581.0031","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
506,74,"103","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
507,82,"51.2574","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
507,83,"51.2574","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
507,74,"104","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
508,82,"141.22619999999998","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
508,83,"141.22619999999998","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
508,74,"105","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
509,84,"182.7207","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
509,85,"182.7207","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
509,74,"105","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
510,84,"15.5781","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
510,85,"15.5781","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
510,74,"106","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
511,82,"38.9442","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
511,83,"38.9442","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
511,74,"107","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
512,84,"7.789499999999999","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
512,85,"7.789499999999999","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
512,74,"107","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
513,82,"511.7034","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
513,83,"511.7034","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
513,74,"108","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
514,74,"109","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
515,68,"34.16675","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
515,69,"34.16675","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
515,74,"109","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
516,84,"20.5929","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
516,85,"20.5929","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
516,74,"110","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
517,82,"792.4992","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
517,83,"792.4992","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
517,74,"111","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
518,84,"127.83239999999999","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
518,85,"127.83239999999999","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
518,74,"112","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
519,82,"46.47299999999999","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
519,83,"46.47299999999999","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
519,74,"113","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
520,84,"53.67150000000001","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
520,85,"53.67150000000001","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
520,74,"113","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
521,84,"396.315","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
521,85,"396.315","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
521,74,"114","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
522,84,"461.33549999999997","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
522,85,"461.33549999999997","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
522,74,"115","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
523,68,"110.11900000000001","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
523,69,"110.11900000000001","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
523,74,"116","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
524,84,"87.8643","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
524,85,"87.8643","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
524,74,"117","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
525,82,"172.21739999999997","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
525,83,"172.21739999999997","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
525,74,"118","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
526,82,"30.5358","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
526,83,"30.5358","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
526,74,"119","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
527,82,"40.5642","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
527,83,"40.5642","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
527,74,"120","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
528,82,"255.7044","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
528,83,"255.7044","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
528,74,"121","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
529,68,"92.85725000000001","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
529,69,"92.85725000000001","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
529,74,"122","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
530,82,"95.9676","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
530,83,"95.9676","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
530,74,"122","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
531,84,"269.70840000000004","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
531,85,"269.70840000000004","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
531,74,"123","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
532,82,"91.0878","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
532,83,"91.0878","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
532,74,"124","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
533,84,"158.1174","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
533,85,"158.1174","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
533,74,"124","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
534,82,"65.24340000000001","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
534,83,"65.24340000000001","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
534,74,"125","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
535,84,"329.931","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
535,85,"329.931","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
535,74,"125","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
536,74,"126","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
537,84,"35.694900000000004","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
537,85,"35.694900000000004","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
537,74,"126","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
538,82,"22.0278","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
538,83,"22.0278","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
538,74,"127","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
539,84,"83.484","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
539,85,"83.484","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
539,74,"127","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
540,74,"128","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
541,68,"550","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
541,69,"550","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
541,74,"128","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
542,84,"685.3661999999999","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
542,85,"685.3661999999999","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
542,74,"129","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
543,84,"178.4745","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
543,85,"178.4745","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
543,74,"130","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
544,84,"106.16940000000001","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
544,85,"106.16940000000001","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
544,74,"131","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
545,84,"89.2827","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
545,85,"89.2827","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
545,74,"132","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
546,82,"128.115","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
546,83,"128.115","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
546,74,"133","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
547,84,"336.1725","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
547,85,"336.1725","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
547,74,"133","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
548,68,"56.07150000000001","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
548,69,"56.07150000000001","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
548,74,"134","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
549,84,"249.1722","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
549,85,"249.1722","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
549,74,"135","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
550,84,"304.94340000000005","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
550,85,"304.94340000000005","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
550,74,"136","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
551,84,"315.2124","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
551,85,"315.2124","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
551,74,"137","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
552,84,"186.2829","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
552,85,"186.2829","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
552,74,"138","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
553,84,"1539.54","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
553,85,"1539.54","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
553,74,"139","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
554,84,"233.8569","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
554,85,"233.8569","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
554,74,"140","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
555,74,"141","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
556,68,"31.190499999999997","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
556,69,"31.190499999999997","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
556,74,"141","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
557,68,"14.762","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
557,69,"14.762","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
557,74,"142","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
558,68,"14.285749999999998","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
558,69,"14.285749999999998","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
558,74,"143","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
559,82,"207.12300000000002","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
559,83,"207.12300000000002","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
559,74,"143","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
560,84,"294.2217","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
560,85,"294.2217","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
560,74,"143","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
561,84,"66.4416","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
561,85,"66.4416","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
561,74,"144","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
562,82,"101.6196","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
562,83,"101.6196","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
562,74,"145","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
563,84,"71.1414","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
563,85,"71.1414","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
563,74,"146","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
564,68,"25.904750000000003","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
564,69,"25.904750000000003","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
564,74,"147","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
565,84,"443.49299999999994","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
565,85,"443.49299999999994","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
565,74,"148","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
566,84,"477.76230000000004","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
566,85,"477.76230000000004","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
566,74,"149","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
567,84,"82.63619999999999","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
567,85,"82.63619999999999","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
567,74,"150","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
568,84,"277.3224","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
568,85,"277.3224","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
568,74,"151","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
569,84,"727.6275","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
569,85,"727.6275","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
569,74,"152","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
570,82,"40.5642","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
570,83,"40.5642","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
570,74,"153","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
571,84,"305.12159999999994","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
571,85,"305.12159999999994","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
571,74,"154","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
572,82,"75.5358","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
572,83,"75.5358","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
572,74,"155","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
573,84,"735.6816","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
573,85,"735.6816","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
573,74,"155","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
574,84,"148.82039999999998","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
574,85,"148.82039999999998","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
574,74,"156","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
575,68,"26.785750000000004","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
575,69,"26.785750000000004","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
575,74,"157","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
576,84,"275.57189999999997","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
576,85,"275.57189999999997","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
576,74,"157","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
577,82,"503.3616","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
577,83,"503.3616","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
577,74,"158","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
578,84,"2491.965","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
578,85,"2491.965","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
578,74,"158","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
579,82,"280.6998","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
579,83,"280.6998","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
579,74,"159","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
580,84,"187.254","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
580,85,"187.254","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
580,74,"160","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
581,84,"64.5786","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
581,85,"64.5786","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
581,74,"161","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
582,84,"67.8996","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
582,85,"67.8996","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
582,74,"162","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
583,84,"234.6318","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
583,85,"234.6318","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
583,74,"163","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
584,84,"285.0102","2025-03-01T08:22:14.182Z","2025-03-01T08:22:14.182Z"
